,Variable,mean.RMSE,orig.RMSE,K.or.D
2459,x2368,0.111661,0.110862,DROP
2460,x2369,0.111606,0.110862,DROP
2461,x2370,0.111562,0.110862,DROP
2462,x2371,0.111565,0.110862,DROP
2463,x2372,0.111494,0.110862,DROP
2464,x2373,0.111383,0.110862,DROP
2465,x2374,0.111487,0.110862,DROP
2466,x2375,0.11175,0.110862,DROP
2467,x2376,0.111304,0.110862,DROP
2468,x2377,0.111855,0.110862,DROP
2469,x2378,0.111589,0.110862,DROP
2470,x2379,0.111482,0.110862,DROP
2471,x2380,0.111362,0.110862,DROP
2472,x2381,0.111657,0.110862,DROP
2473,x2382,0.111754,0.110862,DROP
2474,x2383,0.111327,0.110862,DROP
2475,x2384,0.111317,0.110862,DROP
2476,x2385,0.111897,0.110862,DROP
2477,x2386,0.111556,0.110862,DROP
2478,x2387,0.112065,0.110862,DROP
2479,x2388,0.111252,0.110862,DROP
2480,x2389,0.111853,0.110862,DROP
2481,x2390,0.111217,0.110862,DROP
2482,x2391,0.111986,0.110862,DROP
2483,x2392,0.111514,0.110862,DROP
2484,x2393,0.11155,0.110862,DROP
2485,x2394,0.111768,0.110862,DROP
2486,x2395,0.111695,0.110862,DROP
2487,x2396,0.11171,0.110862,DROP
2488,x2397,0.111648,0.110862,DROP
2489,x2398,0.111231,0.110862,DROP
2490,x2399,0.111564,0.110862,DROP
2491,x2400,0.112076,0.110862,DROP
2492,x2401,0.111727,0.110862,DROP
2493,x2402,0.111407,0.110862,DROP
2494,x2403,0.111529,0.110862,DROP
2495,x2404,0.111558,0.110862,DROP
2496,x2405,0.11134,0.110862,DROP
2497,x2406,0.111912,0.110862,DROP
2498,x2407,0.112006,0.110862,DROP
2499,x2408,0.112009,0.110862,DROP
2500,x2409,0.111681,0.110862,DROP
2501,x2410,0.111649,0.110862,DROP
2502,x2411,0.111253,0.110862,DROP
2503,x2412,0.11162,0.110862,DROP
2504,x2413,0.11119,0.110862,DROP
2505,x2414,0.111522,0.110862,DROP
2506,x2415,0.111198,0.110862,DROP
2507,x2416,0.111432,0.110862,DROP
2508,x2417,0.111536,0.110862,DROP
2509,x2418,0.111703,0.110862,DROP
2510,x2419,0.111245,0.110862,DROP
2511,x2420,0.111493,0.110862,DROP
2512,x2421,0.111355,0.110862,DROP
2513,x2422,0.111945,0.110862,DROP
2514,x2423,0.111582,0.110862,DROP
2515,x2424,0.111587,0.110862,DROP
2516,x2425,0.111356,0.110862,DROP
2517,x2426,0.111715,0.110862,DROP
2518,x2427,0.111515,0.110862,DROP
2519,x2428,0.111428,0.110862,DROP
2520,x2429,0.111538,0.110862,DROP
2521,x2430,0.111647,0.110862,DROP
2522,x2431,0.111733,0.110862,DROP
2523,x2432,0.111638,0.110862,DROP
2524,x2433,0.111958,0.110862,DROP
2525,x2434,0.111913,0.110862,DROP
2526,x2435,0.111168,0.110862,DROP
2527,x2436,0.111268,0.110862,DROP
2528,x2437,0.111057,0.110862,DROP
2529,x2438,0.111435,0.110862,DROP
2530,x2439,0.111404,0.110862,DROP
2531,x2440,0.111689,0.110862,DROP
2532,x2441,0.111284,0.110862,DROP
2533,x2442,0.111493,0.110862,DROP
2534,x2443,0.111152,0.110862,DROP
2535,x2444,0.111497,0.110862,DROP
2536,x2445,0.1115,0.110862,DROP
2537,x2446,0.111348,0.110862,DROP
2538,x2447,0.111676,0.110862,DROP
2539,x2448,0.111658,0.110862,DROP
2540,x2449,0.111517,0.110862,DROP
2541,x2450,0.111324,0.110862,DROP
2542,x2451,0.111675,0.110862,DROP
2543,x2452,0.111547,0.110862,DROP
2544,x2453,0.111495,0.110862,DROP
2545,x2454,0.111576,0.110862,DROP
2546,x2455,0.111478,0.110862,DROP
2547,x2456,0.111299,0.110862,DROP
2548,x2457,0.111159,0.110862,DROP
2549,x2458,0.111569,0.110862,DROP
2550,x2459,0.11173,0.110862,DROP
2551,x2460,0.112071,0.110862,DROP
2552,x2461,0.111617,0.110862,DROP
2553,x2462,0.111491,0.110862,DROP
2554,x2463,0.111521,0.110862,DROP
2555,x2464,0.111418,0.110862,DROP
2556,x2465,0.111732,0.110862,DROP
2557,x2466,0.111617,0.110862,DROP
2558,x2467,0.111623,0.110862,DROP
2559,x2468,0.111522,0.110862,DROP
2560,x2469,0.111441,0.110862,DROP
2561,x2470,0.11125,0.110862,DROP
2562,x2471,0.111753,0.110862,DROP
2563,x2472,0.111293,0.110862,DROP
2564,x2473,0.111418,0.110862,DROP
2565,x2474,0.111404,0.110862,DROP
2566,x2475,0.111607,0.110862,DROP
2567,x2476,0.1119,0.110862,DROP
2568,x2477,0.111139,0.110862,DROP
2569,x2478,0.11134,0.110862,DROP
2570,x2479,0.111507,0.110862,DROP
2571,x2480,0.111386,0.110862,DROP
2572,x2481,0.111844,0.110862,DROP
2573,x2482,0.111686,0.110862,DROP
2574,x2483,0.111683,0.110862,DROP
2575,x2484,0.111801,0.110862,DROP
2576,x2485,0.111457,0.110862,DROP
2577,x2486,0.111354,0.110862,DROP
2578,x2487,0.111669,0.110862,DROP
2579,x2488,0.111275,0.110862,DROP
2580,x2489,0.111395,0.110862,DROP
2581,x2490,0.111033,0.110862,DROP
2582,x2491,0.11134,0.110862,DROP
2583,x2492,0.11159,0.110862,DROP
2584,x2493,0.111629,0.110862,DROP
2585,x2494,0.11172,0.110862,DROP
2586,x2495,0.111358,0.110862,DROP
2587,x2496,0.111586,0.110862,DROP
2588,x2497,0.11125,0.110862,DROP
2589,x2498,0.111385,0.110862,DROP
2590,x2499,0.11153,0.110862,DROP
2591,x2500,0.111803,0.110862,DROP
2592,x2501,0.111872,0.110862,DROP
2593,x2502,0.111913,0.110862,DROP
2594,x2503,0.111491,0.110862,DROP
2595,x2504,0.111105,0.110862,DROP
2596,x2505,0.111593,0.110862,DROP
2597,x2506,0.111437,0.110862,DROP
2598,x2507,0.111655,0.110862,DROP
2599,x2508,0.111346,0.110862,DROP
2600,x2509,0.111817,0.110862,DROP
2601,x2510,0.111494,0.110862,DROP
2602,x2511,0.111832,0.110862,DROP
2603,x2512,0.111672,0.110862,DROP
2604,x2513,0.111958,0.110862,DROP
2605,x2514,0.111948,0.110862,DROP
2606,x2515,0.111198,0.110862,DROP
2607,x2516,0.111473,0.110862,DROP
2608,x2517,0.111743,0.110862,DROP
2609,x2518,0.111874,0.110862,DROP
2610,x2519,0.111722,0.110862,DROP
2611,x2520,0.111675,0.110862,DROP
2612,x2521,0.111503,0.110862,DROP
2613,x2522,0.111809,0.110862,DROP
2614,x2523,0.111715,0.110862,DROP
2615,x2524,0.111476,0.110862,DROP
2616,x2525,0.111979,0.110862,DROP
2617,x2526,0.111754,0.110862,DROP
2618,x2527,0.111491,0.110862,DROP
2619,x2528,0.111668,0.110862,DROP
2620,x2529,0.111424,0.110862,DROP
2621,x2530,0.111437,0.110862,DROP
2622,x2531,0.111869,0.110862,DROP
2623,x2532,0.111428,0.110862,DROP
2624,x2533,0.11168,0.110862,DROP
2625,x2534,0.111742,0.110862,DROP
2626,x2535,0.111627,0.110862,DROP
2627,x2536,0.111212,0.110862,DROP
2628,x2537,0.111216,0.110862,DROP
2629,x2538,0.11164,0.110862,DROP
2630,x2539,0.111676,0.110862,DROP
2631,x2540,0.111769,0.110862,DROP
2632,x2541,0.111632,0.110862,DROP
2633,x2542,0.111382,0.110862,DROP
2634,x2543,0.111669,0.110862,DROP
2635,x2544,0.11112,0.110862,DROP
2636,x2545,0.111476,0.110862,DROP
2637,x2546,0.111333,0.110862,DROP
2638,x2547,0.111832,0.110862,DROP
2639,x2548,0.111999,0.110862,DROP
2640,x2549,0.111351,0.110862,DROP
2641,x2550,0.11144,0.110862,DROP
2642,x2551,0.111711,0.110862,DROP
2643,x2552,0.111454,0.110862,DROP
2644,x2553,0.111516,0.110862,DROP
2645,x2554,0.11164,0.110862,DROP
2646,x2555,0.111409,0.110862,DROP
2647,x2556,0.111329,0.110862,DROP
2648,x2557,0.111524,0.110862,DROP
2649,x2558,0.111962,0.110862,DROP
2650,x2559,0.111812,0.110862,DROP
2651,x2560,0.111568,0.110862,DROP
2652,x2561,0.111747,0.110862,DROP
2653,x2562,0.111618,0.110862,DROP
2654,x2563,0.111383,0.110862,DROP
2655,x2564,0.111589,0.110862,DROP
2656,x2565,0.111966,0.110862,DROP
2657,x2566,0.111334,0.110862,DROP
2658,x2567,0.111819,0.110862,DROP
2659,x2568,0.111555,0.110862,DROP
2660,x2569,0.111805,0.110862,DROP
2661,x2570,0.112047,0.110862,DROP
2662,x2571,0.111574,0.110862,DROP
2663,x2572,0.111348,0.110862,DROP
2664,x2573,0.111321,0.110862,DROP
2665,x2574,0.111733,0.110862,DROP
2666,x2575,0.111305,0.110862,DROP
2667,x2576,0.111255,0.110862,DROP
2668,x2577,0.111617,0.110862,DROP
2669,x2578,0.111153,0.110862,DROP
2670,x2579,0.111747,0.110862,DROP
2671,x2580,0.111703,0.110862,DROP
2672,x2581,0.111706,0.110862,DROP
2673,x2582,0.111491,0.110862,DROP
2674,x2583,0.111768,0.110862,DROP
2675,x2584,0.112032,0.110862,DROP
2676,x2585,0.111211,0.110862,DROP
2677,x2586,0.111814,0.110862,DROP
2678,x2587,0.111489,0.110862,DROP
2679,x2588,0.111859,0.110862,DROP
2680,x2589,0.111595,0.110862,DROP
2681,x2590,0.111616,0.110862,DROP
2682,x2591,0.111497,0.110862,DROP
2683,x2592,0.111739,0.110862,DROP
2684,x2593,0.111254,0.110862,DROP
2685,x2594,0.111687,0.110862,DROP
2686,x2595,0.111521,0.110862,DROP
2687,x2596,0.11155,0.110862,DROP
2688,x2597,0.111654,0.110862,DROP
2689,x2598,0.111716,0.110862,DROP
2690,x2599,0.111155,0.110862,DROP
2691,x2600,0.11155,0.110862,DROP
2692,x2601,0.111769,0.110862,DROP
2693,x2602,0.111409,0.110862,DROP
2694,x2603,0.111532,0.110862,DROP
2695,x2604,0.111209,0.110862,DROP
2696,x2605,0.11144,0.110862,DROP
2697,x2606,0.111822,0.110862,DROP
2698,x2607,0.111357,0.110862,DROP
2699,x2608,0.111194,0.110862,DROP
2700,x2609,0.111639,0.110862,DROP
2701,x2610,0.111749,0.110862,DROP
2702,x2611,0.111538,0.110862,DROP
2703,x2612,0.11164,0.110862,DROP
2704,x2613,0.111176,0.110862,DROP
2705,x2614,0.111055,0.110862,DROP
2706,x2615,0.112016,0.110862,DROP
2707,x2616,0.111813,0.110862,DROP
2708,x2617,0.111108,0.110862,DROP
2709,x2618,0.111643,0.110862,DROP
2710,x2619,0.111691,0.110862,DROP
2711,x2620,0.111814,0.110862,DROP
2712,x2621,0.111557,0.110862,DROP
2713,x2622,0.111296,0.110862,DROP
2714,x2623,0.112093,0.110862,DROP
2715,x2624,0.111313,0.110862,DROP
2716,x2625,0.111444,0.110862,DROP
2717,x2626,0.111299,0.110862,DROP
2718,x2627,0.1118,0.110862,DROP
2719,x2628,0.111865,0.110862,DROP
2720,x2629,0.111481,0.110862,DROP
2721,x2630,0.111828,0.110862,DROP
2722,x2631,0.111592,0.110862,DROP
2723,x2632,0.111603,0.110862,DROP
2724,x2633,0.111822,0.110862,DROP
2725,x2634,0.11185,0.110862,DROP
2726,x2635,0.111919,0.110862,DROP
2727,x2636,0.111463,0.110862,DROP
2728,x2637,0.111678,0.110862,DROP
2729,x2638,0.111217,0.110862,DROP
2730,x2639,0.111566,0.110862,DROP
2731,x2640,0.111537,0.110862,DROP
2732,x2641,0.111547,0.110862,DROP
2733,x2642,0.111527,0.110862,DROP
2734,x2643,0.111413,0.110862,DROP
2735,x2644,0.111474,0.110862,DROP
2736,x2645,0.111918,0.110862,DROP
2737,x2646,0.111352,0.110862,DROP
2738,x2647,0.111608,0.110862,DROP
2739,x2648,0.111674,0.110862,DROP
2740,x2649,0.11172,0.110862,DROP
2741,x2650,0.111535,0.110862,DROP
2742,x2651,0.111973,0.110862,DROP
2743,x2652,0.111941,0.110862,DROP
2744,x2653,0.111797,0.110862,DROP
2745,x2654,0.111478,0.110862,DROP
2746,x2655,0.111888,0.110862,DROP
2747,x2656,0.111721,0.110862,DROP
2748,x2657,0.111484,0.110862,DROP
2749,x2658,0.111447,0.110862,DROP
2750,x2659,0.111427,0.110862,DROP
2751,x2660,0.111389,0.110862,DROP
2752,x2661,0.111446,0.110862,DROP
2753,x2662,0.111645,0.110862,DROP
2754,x2663,0.111547,0.110862,DROP
2755,x2664,0.111648,0.110862,DROP
2756,x2665,0.111389,0.110862,DROP
2757,x2666,0.111847,0.110862,DROP
2758,x2667,0.111413,0.110862,DROP
2759,x2668,0.111587,0.110862,DROP
2760,x2669,0.111785,0.110862,DROP
2761,x2670,0.111746,0.110862,DROP
2762,x2671,0.111538,0.110862,DROP
2763,x2672,0.111057,0.110862,DROP
2764,x2673,0.11158,0.110862,DROP
2765,x2674,0.111564,0.110862,DROP
2766,x2675,0.111419,0.110862,DROP
2767,x2676,0.111754,0.110862,DROP
2768,x2677,0.111467,0.110862,DROP
2769,x2678,0.111435,0.110862,DROP
2770,x2679,0.111873,0.110862,DROP
2771,x2680,0.111631,0.110862,DROP
2772,x2681,0.111567,0.110862,DROP
2773,x2682,0.111729,0.110862,DROP
2774,x2683,0.111813,0.110862,DROP
2775,x2684,0.111718,0.110862,DROP
2776,x2685,0.111277,0.110862,DROP
2777,x2686,0.111779,0.110862,DROP
2778,x2687,0.111553,0.110862,DROP
2779,x2688,0.111341,0.110862,DROP
2780,x2689,0.111523,0.110862,DROP
2781,x2690,0.11139,0.110862,DROP
2782,x2691,0.111941,0.110862,DROP
2783,x2692,0.11155,0.110862,DROP
2784,x2693,0.111741,0.110862,DROP
2785,x2694,0.111497,0.110862,DROP
2786,x2695,0.111787,0.110862,DROP
2787,x2696,0.11191,0.110862,DROP
2788,x2697,0.111616,0.110862,DROP
2789,x2698,0.111463,0.110862,DROP
2790,x2699,0.112148,0.110862,DROP
2791,x2700,0.111835,0.110862,DROP
2792,x2701,0.111722,0.110862,DROP
2793,x2702,0.111411,0.110862,DROP
2794,x2703,0.111985,0.110862,DROP
2795,x2704,0.111326,0.110862,DROP
2796,x2705,0.111343,0.110862,DROP
2797,x2706,0.111475,0.110862,DROP
2798,x2707,0.111576,0.110862,DROP
2799,x2708,0.111368,0.110862,DROP
2800,x2709,0.111474,0.110862,DROP
2801,x2710,0.11157,0.110862,DROP
2802,x2711,0.111255,0.110862,DROP
2803,x2712,0.111074,0.110862,DROP
2804,x2713,0.111621,0.110862,DROP
2805,x2714,0.111279,0.110862,DROP
2806,x2715,0.111182,0.110862,DROP
2807,x2716,0.111665,0.110862,DROP
2808,x2717,0.111411,0.110862,DROP
2809,x2718,0.1112,0.110862,DROP
2810,x2719,0.111605,0.110862,DROP
2811,x2720,0.111467,0.110862,DROP
2812,x2721,0.111463,0.110862,DROP
2813,x2722,0.111718,0.110862,DROP
2814,x2723,0.111834,0.110862,DROP
2815,x2724,0.111966,0.110862,DROP
2816,x2725,0.111846,0.110862,DROP
2817,x2726,0.111353,0.110862,DROP
2818,x2727,0.111557,0.110862,DROP
2819,x2728,0.111943,0.110862,DROP
2820,x2729,0.111248,0.110862,DROP
2821,x2730,0.111475,0.110862,DROP
2822,x2731,0.1112,0.110862,DROP
2823,x2732,0.111675,0.110862,DROP
2824,x2733,0.111356,0.110862,DROP
2825,x2734,0.111489,0.110862,DROP
2826,x2735,0.111409,0.110862,DROP
2827,x2736,0.111568,0.110862,DROP
2828,x2737,0.111759,0.110862,DROP
2829,x2738,0.112065,0.110862,DROP
2830,x2739,0.11151,0.110862,DROP
2831,x2740,0.111627,0.110862,DROP
2832,x2741,0.11138,0.110862,DROP
2833,x2742,0.111632,0.110862,DROP
2834,x2743,0.111542,0.110862,DROP
2835,x2744,0.1116,0.110862,DROP
2836,x2745,0.111751,0.110862,DROP
2837,x2746,0.111586,0.110862,DROP
2838,x2747,0.111305,0.110862,DROP
2839,x2748,0.111654,0.110862,DROP
2840,x2749,0.111786,0.110862,DROP
2841,x2750,0.111545,0.110862,DROP
2842,x2751,0.112031,0.110862,DROP
2843,x2752,0.11143,0.110862,DROP
2844,x2753,0.111812,0.110862,DROP
2845,x2754,0.111637,0.110862,DROP
2846,x2755,0.111583,0.110862,DROP
2847,x2756,0.111327,0.110862,DROP
2848,x2757,0.111936,0.110862,DROP
2849,x2758,0.111995,0.110862,DROP
2850,x2759,0.111537,0.110862,DROP
2851,x2760,0.111946,0.110862,DROP
2852,x2761,0.111387,0.110862,DROP
2853,x2762,0.112061,0.110862,DROP
2854,x2763,0.111904,0.110862,DROP
2855,x2764,0.111807,0.110862,DROP
2856,x2765,0.111433,0.110862,DROP
2857,x2766,0.111741,0.110862,DROP
2858,x2767,0.111676,0.110862,DROP
2859,x2768,0.111272,0.110862,DROP
2860,x2769,0.111446,0.110862,DROP
2861,x2770,0.111479,0.110862,DROP
2862,x2771,0.111512,0.110862,DROP
2863,x2772,0.111581,0.110862,DROP
2864,x2773,0.11155,0.110862,DROP
2865,x2774,0.111589,0.110862,DROP
2866,x2775,0.111527,0.110862,DROP
2867,x2776,0.111524,0.110862,DROP
2868,x2777,0.111435,0.110862,DROP
2869,x2778,0.111641,0.110862,DROP
2870,x2779,0.111779,0.110862,DROP
2871,x2780,0.111278,0.110862,DROP
2872,x2781,0.111366,0.110862,DROP
2873,x2782,0.111286,0.110862,DROP
2874,x2783,0.111301,0.110862,DROP
2875,x2784,0.111691,0.110862,DROP
2876,x2785,0.111567,0.110862,DROP
2877,x2786,0.111694,0.110862,DROP
2878,x2787,0.111652,0.110862,DROP
2879,x2788,0.111443,0.110862,DROP
2880,x2789,0.111887,0.110862,DROP
2881,x2790,0.111676,0.110862,DROP
2882,x2791,0.11178,0.110862,DROP
2883,x2792,0.111706,0.110862,DROP
2884,x2793,0.111749,0.110862,DROP
2885,x2794,0.111776,0.110862,DROP
2886,x2795,0.111655,0.110862,DROP
2887,x2796,0.111605,0.110862,DROP
2888,x2797,0.111819,0.110862,DROP
2889,x2798,0.111393,0.110862,DROP
2890,x2799,0.111737,0.110862,DROP
2891,x2800,0.111754,0.110862,DROP
2892,x2801,0.111415,0.110862,DROP
2893,x2802,0.111562,0.110862,DROP
2894,x2803,0.111615,0.110862,DROP
2895,x2804,0.111423,0.110862,DROP
2896,x2805,0.111492,0.110862,DROP
2897,x2806,0.111615,0.110862,DROP
2898,x2807,0.11185,0.110862,DROP
2899,x2808,0.111349,0.110862,DROP
2900,x2809,0.111774,0.110862,DROP
2901,x2810,0.111736,0.110862,DROP
2902,x2811,0.111368,0.110862,DROP
2903,x2812,0.11142,0.110862,DROP
2904,x2813,0.111184,0.110862,DROP
2905,x2814,0.111441,0.110862,DROP
2906,x2815,0.11195,0.110862,DROP
2907,x2816,0.111673,0.110862,DROP
2908,x2817,0.111407,0.110862,DROP
2909,x2818,0.111681,0.110862,DROP
2910,x2819,0.111559,0.110862,DROP
2911,x2820,0.11169,0.110862,DROP
2912,x2821,0.111305,0.110862,DROP
2913,x2822,0.111809,0.110862,DROP
